content_id,current_screen,claim,verification_status,required_source_type,source_url,last_checked_at,notes
txt-d89c10c18b16,YouNew/Data/NetherlandsData.swift:53,Largest flood barrier system in world,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2c01517e61eb,YouNew/Data/NetherlandsData.swift:54,Largest seaport in Europe,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-e4df1d362c00,YouNew/Data/NetherlandsData.swift:169,One of the world's largest goods exporters,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-dafadcdb9b76,YouNew/Data/NetherlandsData.swift:171,Europe's largest seaport and a key logistics hub,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-6d152e309efb,YouNew/Data/NetherlandsData.swift:188,Large international student population,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-94c3cf897c9b,YouNew/Data/NetherlandsData.swift:200,Mandatory basic health insurance from private insurers under public regulation,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-946d514395f6,YouNew/Data/NetherlandsData.swift:206,112 for emergencies; 0900-8844 for non-emergency police,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-43a0c04d5247,YouNew/Data/NetherlandsData.swift:248,"For daily life, set up NS, 9292, OVpay, a strong bike lock, and routes to your municipality, GP, and workplace.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-06c41562ef53,YouNew/Data/NetherlandsData.swift:312,2.95 million,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-7ca5cd63f845,YouNew/Data/NetherlandsData.swift:316,The heartland of the Dutch Republic and the VOC empire. North Holland's merchant class built the canal rings of Amsterdam and funded the Dutch Golden Age. Alkmaar's famous cheese market dates to 1365.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-cde490d94b02,YouNew/Data/NetherlandsData.swift:317,"🌷 Keukenhof — 7 million tulips, 32 hectares",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-8f6d9b322c7a,YouNew/Data/NetherlandsData.swift:317,🧀 Alkmaar Kaasmarkt — oldest cheese market (1365),verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-8a5db9286265,YouNew/Data/NetherlandsData.swift:326,3.76 million,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ea5a5bac5e5d,YouNew/Data/NetherlandsData.swift:330,The powerhouse of medieval Holland. Dordrecht was the first city in the Netherlands (1220). Delft was the home of Johannes Vermeer. The province's coat of arms — the Holland lion — became the basis for the national emblem.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-bb9809bd8c34,YouNew/Data/NetherlandsData.swift:331,⚓ Rotterdam — Europe's largest seaport,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ff5d701d66a0,YouNew/Data/NetherlandsData.swift:331,🎓 Leiden University (1575) — oldest in the Netherlands,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-dec9ffa76043,YouNew/Data/NetherlandsData.swift:340,1.38 million,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-d14ea12d5aa7,YouNew/Data/NetherlandsData.swift:344,Roman fortress Trajectum (47 AD) grew into a medieval bishopric that controlled northern Netherlands for centuries. The Union of Utrecht (1579) — founding document of the Dutch Republic — was signed here.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-1693a2188c5b,YouNew/Data/NetherlandsData.swift:345,"⛪ Dom Tower — 112m, tallest church tower in NL",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-95b48955d1d0,YouNew/Data/NetherlandsData.swift:345,📜 Union of Utrecht (1579) — Dutch Declaration of Independence,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
